PT_CODE	PT STR	HG CODE	HG STR	Category
10071359	Congenital hemiparesis	10028037	Movement disorders (incl parkinsonism)	3
10054786	Skin burning sensation	10029305	Neurological disorders NEC	3
10056347	Alcoholic seizure	10039911	Seizures (incl subtypes)	3
10056699	Atypical benign partial epilepsy	10039911	Seizures (incl subtypes)	3
10029350	Neurotoxicity	10029305	Neurological disorders NEC	3
10061281	Meningeal disorder	10029305	Neurological disorders NEC	3
10063162	Acoustic neuritis	10022396	Inner ear and VIIIth cranial nerve disorders	3
10063162	Acoustic neuritis	10022396	Inner ear and VIIIth cranial nerve disorders	3
10063162	Acoustic neuritis	10022396	Inner ear and VIIIth cranial nerve disorders	3
10063162	Acoustic neuritis	10022396	Inner ear and VIIIth cranial nerve disorders	3
10063554	Hyperglycaemic hyperosmolar nonketotic syndrome	10029305	Neurological disorders NEC	3
10063385	Intellectualisation	10013511	Disturbances in thinking and perception	2
10063663	Neuropsychiatric lupus	10037176	Psychiatric disorders NEC	2
10042209	Stress	10002861	Anxiety disorders and symptoms	2
10036631	Presenile dementia	10012272	Dementia and amnestic conditions	1
10036631	Presenile dementia	10057167	Mental impairment disorders	1
10064010	Brudzinski's sign	10029305	Neurological disorders NEC	3
10056696	Gaze palsy	10029305	Neurological disorders NEC	3
10057371	Hypoaesthesia oral	10029305	Neurological disorders NEC	3
10057332	Loss of proprioception	10029305	Neurological disorders NEC	3
10057372	Paraesthesia oral	10029305	Neurological disorders NEC	3
10056676	Phobia of driving	10002861	Anxiety disorders and symptoms	2
10036376	Post herpetic neuralgia	10029305	Neurological disorders NEC	3
10051602	Laziness	10027946	Mood disorders and disturbances NEC	2
10061431	Glial scar	10029305	Neurological disorders NEC	3
10061265	Learning disorder	10009841	Cognitive and attention disorders and disturbances	1
10061287	Metastases to nervous system	10029305	Neurological disorders NEC	3
10061296	Motor dysfunction	10029305	Neurological disorders NEC	3
10054196	Affect lability	10027946	Mood disorders and disturbances NEC	2
10057946	Noctiphobia	10002861	Anxiety disorders and symptoms	2
10057946	Noctiphobia	10002861	Anxiety disorders and symptoms	2
10058469	Paraesthesia of genital female	10029305	Neurological disorders NEC	3
10022523	Intentional overdose	10037176	Psychiatric disorders NEC	2
10062764	Multiple drug overdose intentional	10037176	Psychiatric disorders NEC	2
10061551	Spinocerebellar disorder	10029305	Neurological disorders NEC	3
10054089	Depressive symptom	10012375	Depressed mood disorders and disturbances	2
10071390	Resting tremor	10028037	Movement disorders (incl parkinsonism)	3
10071663	Peripheral nerve paresis	10028037	Movement disorders (incl parkinsonism)	3
10059497	Coma neonatal	10029305	Neurological disorders NEC	3
10059923	Pharyngeal hypoaesthesia	10029305	Neurological disorders NEC	3
10061423	Amnestic disorder	10012272	Dementia and amnestic conditions	1
10006784	Burning sensation	10029305	Neurological disorders NEC	3
10010904	Convulsion	10039911	Seizures (incl subtypes)	3
10015037	Epilepsy	10039911	Seizures (incl subtypes)	3
10016275	Fear	10002861	Anxiety disorders and symptoms	2
10012557	Developmental coordination disorder	10029305	Neurological disorders NEC	3
10053195	"Delusional disorder, persecutory type"	10039628	Schizophrenia and other psychotic disorders	2
10064805	Tachyphrenia	10013511	Disturbances in thinking and perception	2
10029223	Neuralgia	10029305	Neurological disorders NEC	3
10029864	Nystagmus	10029305	Neurological disorders NEC	3
10052452	Osteoporosis-pseudoglioma syndrome	10009841	Cognitive and attention disorders and disturbances	1
10052452	Osteoporosis-pseudoglioma syndrome	10057167	Mental impairment disorders	1
10051478	Proctoparalysis	10028037	Movement disorders (incl parkinsonism)	3
10065174	Fungal labyrinthitis	10022396	Inner ear and VIIIth cranial nerve disorders	3
10062345	Congenital neurological disorder	10029305	Neurological disorders NEC	3
10062684	Somatic hallucination	10013511	Disturbances in thinking and perception	2
10062824	"Hallucination, synaesthetic"	10013511	Disturbances in thinking and perception	2
10063117	Paroxysmal perceptual alteration	10013511	Disturbances in thinking and perception	2
10063559	Acute vestibular syndrome	10029305	Neurological disorders NEC	3
10056454	Cupulolithiasis	10022396	Inner ear and VIIIth cranial nerve disorders	3
10003791	Aura	10029305	Neurological disorders NEC	3
10012650	Diabetic coma	10029305	Neurological disorders NEC	3
10033666	Panic disorder	10002861	Anxiety disorders and symptoms	2
10002091	Anaesthesia	10029305	Neurological disorders NEC	3
10064199	Variant Creutzfeldt-Jakob disease	10012272	Dementia and amnestic conditions	1
10061991	Grimacing	10029305	Neurological disorders NEC	3
10060819	Myxoedema coma	10029305	Neurological disorders NEC	3
10056437	Parkinsonian rest tremor	10028037	Movement disorders (incl parkinsonism)	3
10054808	Peripheral paralysis	10028037	Movement disorders (incl parkinsonism)	3
10064478	Conduct disorder	10009841	Cognitive and attention disorders and disturbances	1
10065040	AIDS dementia complex	10012272	Dementia and amnestic conditions	1
10010947	Coordination abnormal	10029305	Neurological disorders NEC	3
10058672	Negative thoughts	10012375	Depressed mood disorders and disturbances	2
10053925	Trisomy 17	10009841	Cognitive and attention disorders and disturbances	1
10053925	Trisomy 17	10057167	Mental impairment disorders	1
10053884	Trisomy 18	10009841	Cognitive and attention disorders and disturbances	1
10053884	Trisomy 18	10057167	Mental impairment disorders	1
10047386	Vestibular disorder	10029305	Neurological disorders NEC	3
10049848	Balance disorder	10029305	Neurological disorders NEC	3
10012672	Diabetic ketoacidotic hyperglycaemic coma	10029305	Neurological disorders NEC	3
10037521	Pupillary disorder	10029305	Neurological disorders NEC	3
10040026	Sensory disturbance	10029305	Neurological disorders NEC	3
10033780	Paraesthesia mucosal	10029305	Neurological disorders NEC	3
10013675	"Drug dependence, antepartum"	10037176	Psychiatric disorders NEC	2
10013676	"Drug dependence, postpartum"	10037176	Psychiatric disorders NEC	2
10065127	Membranous lipodystrophy	10012272	Dementia and amnestic conditions	1
10063292	Brain stem syndrome	10029305	Neurological disorders NEC	3
10063354	Charles Bonnet syndrome	10013511	Disturbances in thinking and perception	2
10056715	Laurence-Moon-Bardet-Biedl syndrome	10057167	Mental impairment disorders	1
10056715	Laurence-Moon-Bardet-Biedl syndrome	10009841	Cognitive and attention disorders and disturbances	1
10057333	Micrographia	10028037	Movement disorders (incl parkinsonism)	3
10056300	Pseudoparalysis	10028037	Movement disorders (incl parkinsonism)	3
10056323	Somatoform disorder neurologic	10028037	Movement disorders (incl parkinsonism)	3
10057268	Spinal cord paralysis	10028037	Movement disorders (incl parkinsonism)	3
10065679	Intentional drug misuse	10037176	Psychiatric disorders NEC	2
10063395	Dural tear	10029305	Neurological disorders NEC	3
10063663	Neuropsychiatric lupus	10029305	Neurological disorders NEC	3
10014551	Emotional disorder	10027946	Mood disorders and disturbances NEC	2
10061536	Parkinson's disease	10028037	Movement disorders (incl parkinsonism)	3
10001443	Affective disorder	10027946	Mood disorders and disturbances NEC	2
10065617	Psychosis postoperative	10039628	Schizophrenia and other psychotic disorders	2
10059267	Delirium febrile	10012221	Deliria (incl confusion)	1
10064060	Multiple system atrophy	10029305	Neurological disorders NEC	3
10060860	Neurological symptom	10029305	Neurological disorders NEC	3
10060765	Osmophobia	10002861	Anxiety disorders and symptoms	2
10061334	Partial seizures	10039911	Seizures (incl subtypes)	3
10061334	Partial seizures	10039911	Seizures (incl subtypes)	3
10012239	Delusion	10013511	Disturbances in thinking and perception	2
10033799	Paralysis	10028037	Movement disorders (incl parkinsonism)	3
10027940	Mood altered	10027946	Mood disorders and disturbances NEC	2
10027940	Mood altered	10027946	Mood disorders and disturbances NEC	2
10021567	Impulsive behaviour	10021563	Impulse control disorders NEC	2
10057230	Post concussion syndrome	10029305	Neurological disorders NEC	3
10062665	Dysaesthesia pharynx	10029305	Neurological disorders NEC	3
10062654	Foaming at mouth	10029305	Neurological disorders NEC	3
10047386	Vestibular disorder	10022396	Inner ear and VIIIth cranial nerve disorders	3
10064987	Leukaemic infiltration brain	10029305	Neurological disorders NEC	3
10061910	Parasomnia	10040991	Sleep disorders and disturbances	3
10028035	Movement disorder	10028037	Movement disorders (incl parkinsonism)	3
10036173	Poriomania	10021563	Impulse control disorders NEC	2
10060904	Freezing phenomenon	10028037	Movement disorders (incl parkinsonism)	3
10065784	Central nervous system necrosis	10029305	Neurological disorders NEC	3
10063546	Nosophobia	10002861	Anxiety disorders and symptoms	2
10063546	Nosophobia	10002861	Anxiety disorders and symptoms	2
10017577	Gait disturbance	10029305	Neurological disorders NEC	3
10063783	Implant site paraesthesia	10029305	Neurological disorders NEC	3
10063534	Ocular dysmetria	10029305	Neurological disorders NEC	3
10061215	Impulse-control disorder	10021563	Impulse control disorders NEC	2
10061524	Inner ear disorder	10022396	Inner ear and VIIIth cranial nerve disorders	3
10062494	Necromania	10021563	Impulse control disorders NEC	2
10061613	Abnormal sleep-related event	10040991	Sleep disorders and disturbances	3
10064332	Complex regional pain syndrome	10029305	Neurological disorders NEC	3
10064140	Hand-arm vibration syndrome	10029305	Neurological disorders NEC	3
10063033	Depressive delusion	10013511	Disturbances in thinking and perception	2
10010650	Congenital torticollis	10028037	Movement disorders (incl parkinsonism)	3
10016165	Failure to thrive	10037176	Psychiatric disorders NEC	2
10018075	Generalised anxiety disorder	10002861	Anxiety disorders and symptoms	2
10064420	Photaugiaphobia	10002861	Anxiety disorders and symptoms	2
10063894	Sudden unexplained death in epilepsy	10039911	Seizures (incl subtypes)	3
10064155	Traumatic coma	10029305	Neurological disorders NEC	3
10064723	Thanatophobia	10002861	Anxiety disorders and symptoms	2
10064723	Thanatophobia	10002861	Anxiety disorders and symptoms	2
10027175	Memory impairment	10057167	Mental impairment disorders	1
10029289	Neurologic neglect syndrome	10029305	Neurological disorders NEC	3
10065952	Hyperpathia	10029305	Neurological disorders NEC	3
10064012	Central pain syndrome	10029305	Neurological disorders NEC	3
10065044	Apparent life threatening event	10029305	Neurological disorders NEC	3
10065497	Infusion site anaesthesia	10029305	Neurological disorders NEC	3
10065485	Infusion site paraesthesia	10029305	Neurological disorders NEC	3
10065428	Acrotrophodynia	10029305	Neurological disorders NEC	3
10065165	Central auditory processing disorder	10009841	Cognitive and attention disorders and disturbances	1
10036436	Posture abnormal	10029305	Neurological disorders NEC	3
10039198	Risus sardonicus	10028037	Movement disorders (incl parkinsonism)	3
10001084	Acute stress disorder	10002861	Anxiety disorders and symptoms	2
10002859	Anxiety disorder due to a general medical condition	10002861	Anxiety disorders and symptoms	2
10063540	Schinzel-Giedion syndrome	10009841	Cognitive and attention disorders and disturbances	1
10063540	Schinzel-Giedion syndrome	10057167	Mental impairment disorders	1
10014566	Emprosthotonus	10028037	Movement disorders (incl parkinsonism)	3
10063661	Vascular encephalopathy	10012272	Dementia and amnestic conditions	1
10038708	Respiratory paralysis	10028037	Movement disorders (incl parkinsonism)	3
10038708	Respiratory paralysis	10028037	Movement disorders (incl parkinsonism)	3
10063935	Kabuki make-up syndrome	10057167	Mental impairment disorders	1
10063935	Kabuki make-up syndrome	10009841	Cognitive and attention disorders and disturbances	1
10063559	Acute vestibular syndrome	10022396	Inner ear and VIIIth cranial nerve disorders	3
10035628	Pleurothotonus	10028037	Movement disorders (incl parkinsonism)	3
10064862	Frustration	10027946	Mood disorders and disturbances NEC	2
10064063	CHARGE syndrome	10009841	Cognitive and attention disorders and disturbances	1
10064063	CHARGE syndrome	10057167	Mental impairment disorders	1
10064950	Head titubation	10028037	Movement disorders (incl parkinsonism)	3
10039660	School refusal	10037176	Psychiatric disorders NEC	2
10040979	Sleep apnoea syndrome	10040991	Sleep disorders and disturbances	3
10066142	Sandifer's syndrome	10028037	Movement disorders (incl parkinsonism)	3
10065701	Dermatillomania	10021563	Impulse control disorders NEC	2
10001496	Agitated depression	10012375	Depressed mood disorders and disturbances	2
10042458	Suicidal ideation	10042460	Suicidal and self-injurious behaviours NEC	2
10065085	Loss of dreaming	10040991	Sleep disorders and disturbances	3
10057678	Vascular dementia	10057167	Mental impairment disorders	1
10053877	Congenital oculomotor apraxia	10029305	Neurological disorders NEC	3
10057315	Daydreaming	10009841	Cognitive and attention disorders and disturbances	1
10058709	Sopor	10040991	Sleep disorders and disturbances	3
10067022	Hemisensory neglect	10029305	Neurological disorders NEC	3
10010305	Confusional state	10029305	Neurological disorders NEC	3
10067672	Spasmodic dysphonia	10028037	Movement disorders (incl parkinsonism)	3
10030071	Oculogyric crisis	10028037	Movement disorders (incl parkinsonism)	3
10067371	Menopausal depression	10012375	Depressed mood disorders and disturbances	2
10067530	Hyposomnia	10040991	Sleep disorders and disturbances	3
10043431	Thinking abnormal	10029305	Neurological disorders NEC	3
10067889	Dementia with Lewy bodies	10057167	Mental impairment disorders	1
10067866	Benign familial neonatal convulsions	10039911	Seizures (incl subtypes)	3
10067954	Oromandibular dystonia	10028037	Movement disorders (incl parkinsonism)	3
10001423	Advanced sleep phase	10040991	Sleep disorders and disturbances	3
10001423	Advanced sleep phase	10040991	Sleep disorders and disturbances	3
10001423	Advanced sleep phase	10040991	Sleep disorders and disturbances	3
10001423	Advanced sleep phase	10040991	Sleep disorders and disturbances	3
10001596	Alcohol induced persisting dementia	10057167	Mental impairment disorders	1
10036309	Post-traumatic amnestic disorder	10057167	Mental impairment disorders	1
10020767	Hypersomnia related to another mental condition	10040991	Sleep disorders and disturbances	3
10022443	Insomnia related to another mental condition	10040991	Sleep disorders and disturbances	3
10008398	Change in sustained attention	10009841	Cognitive and attention disorders and disturbances	1
10013496	Disturbance in attention	10057167	Mental impairment disorders	1
10013496	Disturbance in attention	10009841	Cognitive and attention disorders and disturbances	1
10068346	Anosognosia	10029305	Neurological disorders NEC	3
10068631	Childhood depression	10012375	Depressed mood disorders and disturbances	2
10006344	Breathing-related sleep disorder	10040991	Sleep disorders and disturbances	3
10014552	Emotional disorder of childhood	10037176	Psychiatric disorders NEC	2
10029343	Neurotic disorder of childhood	10037176	Psychiatric disorders NEC	2
10034723	Personality disorder of childhood	10037176	Psychiatric disorders NEC	2
10009191	Circadian rhythm sleep disorder	10040991	Sleep disorders and disturbances	3
10009191	Circadian rhythm sleep disorder	10040991	Sleep disorders and disturbances	3
10009191	Circadian rhythm sleep disorder	10040991	Sleep disorders and disturbances	3
10009191	Circadian rhythm sleep disorder	10040991	Sleep disorders and disturbances	3
10010144	Completed suicide	10042460	Suicidal and self-injurious behaviours NEC	2
10040985	"Sleep disorder due to general medical condition, hypersomnia type"	10040991	Sleep disorders and disturbances	3
10040986	"Sleep disorder due to general medical condition, insomnia type"	10040991	Sleep disorders and disturbances	3
10040987	"Sleep disorder due to general medical condition, mixed type"	10040991	Sleep disorders and disturbances	3
10040988	"Sleep disorder due to general medical condition, parasomnia type"	10040991	Sleep disorders and disturbances	3
10018659	Grand mal convulsion	10039911	Seizures (incl subtypes)	3
10010911	Convulsion neonatal	10039911	Seizures (incl subtypes)	3
10012209	Delayed sleep phase	10040991	Sleep disorders and disturbances	3
10012209	Delayed sleep phase	10040991	Sleep disorders and disturbances	3
10012209	Delayed sleep phase	10040991	Sleep disorders and disturbances	3
10012209	Delayed sleep phase	10040991	Sleep disorders and disturbances	3
10012397	Depression suicidal	10012375	Depressed mood disorders and disturbances	2
10019194	Head discomfort	10029305	Neurological disorders NEC	3
10041003	Sleep phase rhythm disturbance	10040991	Sleep disorders and disturbances	3
10041003	Sleep phase rhythm disturbance	10040991	Sleep disorders and disturbances	3
10041003	Sleep phase rhythm disturbance	10040991	Sleep disorders and disturbances	3
10041003	Sleep phase rhythm disturbance	10040991	Sleep disorders and disturbances	3
10013576	Dizziness exertional	10029305	Neurological disorders NEC	3
10013578	Dizziness postural	10029305	Neurological disorders NEC	3
10037211	Psychomotor hyperactivity	10029305	Neurological disorders NEC	3
10037211	Psychomotor hyperactivity	10029305	Neurological disorders NEC	3
10023236	Judgement impaired	10057167	Mental impairment disorders	1
10022517	Intelligence increased	10029305	Neurological disorders NEC	3
10022524	Intentional self-injury	10042460	Suicidal and self-injurious behaviours NEC	2
10022995	Irregular sleep phase	10040991	Sleep disorders and disturbances	3
10022995	Irregular sleep phase	10040991	Sleep disorders and disturbances	3
10022995	Irregular sleep phase	10040991	Sleep disorders and disturbances	3
10022995	Irregular sleep phase	10040991	Sleep disorders and disturbances	3
10041350	Somnolence neonatal	10040991	Sleep disorders and disturbances	3
10036419	Postpartum neurosis	10002861	Anxiety disorders and symptoms	2
10068889	Schizoaffective disorder bipolar type	10039628	Schizophrenia and other psychotic disorders	2
10068855	Symbolic dysfunction	10029305	Neurological disorders NEC	3
10068968	Frontotemporal dementia	10057167	Mental impairment disorders	1
10068768	Cerebellar cognitive affective syndrome	10009841	Cognitive and attention disorders and disturbances	1
10068932	Terminal insomnia	10040991	Sleep disorders and disturbances	3
10069149	Minor cognitive motor disorder	10009841	Cognitive and attention disorders and disturbances	1
10068890	Schizoaffective disorder depressive type	10039628	Schizophrenia and other psychotic disorders	2
10044380	Transient global amnesia	10057167	Mental impairment disorders	1
10070246	Executive dysfunction	10009841	Cognitive and attention disorders and disturbances	1
10070606	Post stroke depression	10012375	Depressed mood disorders and disturbances	2
10070635	Gait apraxia	10029305	Neurological disorders NEC	3
10070668	Huntington's disease	10028037	Movement disorders (incl parkinsonism)	3
10048845	Hemiapraxia	10029305	Neurological disorders NEC	3
10070997	Korsakoff's syndrome	10057167	Mental impairment disorders	1
10070997	Korsakoff's syndrome	10057167	Mental impairment disorders	1
10051154	Self-injurious ideation	10042460	Suicidal and self-injurious behaviours NEC	2
10071324	Postictal depression	10012375	Depressed mood disorders and disturbances	2
10052393	Borderline mental impairment	10057167	Mental impairment disorders	1
10052393	Borderline mental impairment	10009841	Cognitive and attention disorders and disturbances	1
10049987	Confusion postoperative	10029305	Neurological disorders NEC	3
10052391	Convulsion in childhood	10039911	Seizures (incl subtypes)	3
10012390	Depression postoperative	10012375	Depressed mood disorders and disturbances	2
10053238	Amimia	10029305	Neurological disorders NEC	3
10053712	Hypersomnia-bulimia syndrome	10040991	Sleep disorders and disturbances	3
10057668	Cognitive disorder	10057167	Mental impairment disorders	1
10057668	Cognitive disorder	10009841	Cognitive and attention disorders and disturbances	1
10056394	Postpartum stress disorder	10002861	Anxiety disorders and symptoms	2
10061423	Amnestic disorder	10057167	Mental impairment disorders	1
10039966	Senile dementia	10057167	Mental impairment disorders	1
10029333	Neurosis	10002861	Anxiety disorders and symptoms	2
10040984	Sleep disorder	10040991	Sleep disorders and disturbances	3
10008748	Chorea	10028037	Movement disorders (incl parkinsonism)	3
10012267	Dementia	10057167	Mental impairment disorders	1
10061533	Myotonia	10028037	Movement disorders (incl parkinsonism)	3
10061827	Dyssomnia	10040991	Sleep disorders and disturbances	3
10027353	Mental disability	10057167	Mental impairment disorders	1
10027353	Mental disability	10009841	Cognitive and attention disorders and disturbances	1
10027374	Mental impairment	10057167	Mental impairment disorders	1
10027374	Mental impairment	10009841	Cognitive and attention disorders and disturbances	1
10057840	Major depression	10012375	Depressed mood disorders and disturbances	2
10061129	Eye movement disorder	10029305	Neurological disorders NEC	3
10062519	Poor quality sleep	10040991	Sleep disorders and disturbances	3
10061010	Binocular eye movement disorder	10029305	Neurological disorders NEC	3
10061010	Binocular eye movement disorder	10029305	Neurological disorders NEC	3
10062839	Cerebrospinal fluid rhinorrhoea	10029305	Neurological disorders NEC	3
10063495	Self injurious behaviour	10042460	Suicidal and self-injurious behaviours NEC	2
10063968	Upper airway resistance syndrome	10040991	Sleep disorders and disturbances	3
10064199	Variant Creutzfeldt-Jakob disease	10057167	Mental impairment disorders	1
10064062	Neurodevelopmental disorder	10057167	Mental impairment disorders	1
10063910	Sleep disorder due to a general medical condition	10040991	Sleep disorders and disturbances	3
10065040	AIDS dementia complex	10057167	Mental impairment disorders	1
10064600	Periodic limb movement disorder	10040991	Sleep disorders and disturbances	3
10064805	Tachyphrenia	10057167	Mental impairment disorders	1
10065657	Paroxysmal choreoathetosis	10028037	Movement disorders (incl parkinsonism)	3
10065657	Paroxysmal choreoathetosis	10028037	Movement disorders (incl parkinsonism)	3
10065127	Membranous lipodystrophy	10057167	Mental impairment disorders	1
10065658	Mount-Reback syndrome	10028037	Movement disorders (incl parkinsonism)	3
10065658	Mount-Reback syndrome	10028037	Movement disorders (incl parkinsonism)	3
10065604	Suicidal behaviour	10042460	Suicidal and self-injurious behaviours NEC	2
10065165	Central auditory processing disorder	10029305	Neurological disorders NEC	3
10065369	Burnout syndrome	10002861	Anxiety disorders and symptoms	2
